"id_in_session","session_code","body"
8,"j8urhz5m","4 has some"
6,"j8urhz5m","figure 2"
8,"j8urhz5m","a triangle on the top"
8,"j8urhz5m","and a bigger one in the middle"
5,"j8urhz5m","Your fig 3 is my fig 3. Let's call it bugs"
6,"j8urhz5m","sure"
3,"j8urhz5m","that is my fig 4"
8,"j8urhz5m","calling it triangle"
8,"j8urhz5m","5 looks like"
6,"j8urhz5m","yup thats  my figure 4"
8,"j8urhz5m","a heart shape"
4,"j8urhz5m","my figure 4 is spiky, looks like a dragons head from the front with a long slim nose"
4,"j8urhz5m","it is symmetrical"
3,"j8urhz5m","thats my fig 3"
5,"j8urhz5m","Your figure 4 is my fig 2 (exactly like a dragon's head, when faced on)"
8,"j8urhz5m","im calling your figure 2 spike weapon"
5,"j8urhz5m","Dragon?"
8,"j8urhz5m","alright, gg :D"
3,"j8urhz5m","ok"
5,"j8urhz5m","for the name"
2,"j8urhz5m","Hiya!"
5,"j8urhz5m","Hi!"
6,"j8urhz5m","hello"
4,"j8urhz5m","hi"
1,"j8urhz5m","Hi!"
8,"j8urhz5m","hello"
2,"j8urhz5m","My fig 1 looks like an angel "
8,"j8urhz5m","my figure 1 looks like wings of some sort"
2,"j8urhz5m","xmas tree decoration"
8,"j8urhz5m","smaller on the left side and bigger on right"
4,"j8urhz5m","mine too, lets call it angel "
6,"j8urhz5m","my figure 1 looks like a boomerag"
1,"j8urhz5m","my figure 1 looks like a shield thats narrow at the bottom"
2,"j8urhz5m","Got it"
9,"j8urhz5m","hy"
3,"j8urhz5m","Hi"
8,"j8urhz5m","oh my bad you're supposed to write down haha"
5,"j8urhz5m","Kind of like a hooked shape?"
2,"j8urhz5m","2  looks like a flag pointing left"
4,"j8urhz5m","that is my figure 3"
2,"j8urhz5m","flag?"
6,"j8urhz5m","ok the shield is my figure 3"
5,"j8urhz5m","Your fig 1 is my fig. 2"
4,"j8urhz5m","okay!"
1,"j8urhz5m","ok thanks"
2,"j8urhz5m","3 looks like a shield, narrow bit at the bottom"
9,"j8urhz5m","My figure 1 looks like a table tennis bat"
4,"j8urhz5m","that is my figure 2!"
2,"j8urhz5m","shield?"
1,"j8urhz5m","my figure 2 looks like an angel with a wing on the left"
8,"j8urhz5m","it looks like wings or a cape i guess"
5,"j8urhz5m","Your fig 2 is my fig 1"
6,"j8urhz5m","yup same"
4,"j8urhz5m","yes perfect"
5,"j8urhz5m","Call it angel?"
1,"j8urhz5m","awesome"
2,"j8urhz5m","FIg 4 looks like bug antennae "
8,"j8urhz5m","1"
3,"j8urhz5m","Does it look like its been bitten into?"
4,"j8urhz5m","that is my figure 4 too and that's how I would describe it"
2,"j8urhz5m","Call it antennae?"
1,"j8urhz5m","my figure 3 is the boomerang one"
9,"j8urhz5m","yes, 3 sided"
5,"j8urhz5m","Like a horse's head, straight on?"
4,"j8urhz5m","okay"
8,"j8urhz5m","i'll let you describe them and i'll let you know if it matches any figure here"
6,"j8urhz5m","fig 4 for me is the apron"
5,"j8urhz5m","Your fig 3 is my fig 3. What shall we call it?"
2,"j8urhz5m","And fig 5 looks like an apron ? "
9,"j8urhz5m","like a C curve"
6,"j8urhz5m","my fig 3 is shield"
1,"j8urhz5m","ok same"
4,"j8urhz5m","yes!!"
8,"j8urhz5m","its figure 4"
2,"j8urhz5m","call it apron! :D"
5,"j8urhz5m","Great"
1,"j8urhz5m","about the apron"
4,"j8urhz5m","perfect!"
4,"j8urhz5m","we smashed that "
6,"j8urhz5m","ok"
2,"j8urhz5m","Woop!!"
2,"j8urhz5m","So 1-1 angel"
3,"j8urhz5m","thats my fig 1"
8,"j8urhz5m","works"
2,"j8urhz5m","2-3 flag"
1,"j8urhz5m","my figure 5 is like bug antennae"
2,"j8urhz5m","3-2 shield"
6,"j8urhz5m","fig 5 antennas same"
8,"j8urhz5m","oh like made of up triangles?"
8,"j8urhz5m","its 3 for me"
2,"j8urhz5m","4-4 antennae"
5,"j8urhz5m","Like a glass timer but with strings coming off it?"
2,"j8urhz5m","5-5 apron"
4,"j8urhz5m","yes!"
1,"j8urhz5m","ok perfect"
2,"j8urhz5m","awesome! :D"
5,"j8urhz5m","Your fig 4 is my fig 4. Shall we call it apron?"
9,"j8urhz5m","so my fig 1 corresponds with your fig1 right?"
3,"j8urhz5m","yes"
8,"j8urhz5m","figure 2"
6,"j8urhz5m","sounds good"
5,"j8urhz5m","Yes! Your fig 5 is also my fig 5. Bugs is a good name?"
8,"j8urhz5m","great"
9,"j8urhz5m","ok then, what do we call it?"
8,"j8urhz5m","yeah like a weapon "
8,"j8urhz5m","figure 5"
5,"j8urhz5m","Antenna, yes!"
9,"j8urhz5m","i suggest ""Tennis bat with C curve"""
3,"j8urhz5m","ok"
1,"j8urhz5m","so you have boomerang, angel, shield, apron, antennae?"
9,"j8urhz5m","is that good?"
3,"j8urhz5m","yes"
5,"j8urhz5m","That was smooth!"
9,"j8urhz5m","nice"
8,"j8urhz5m","awesome "
6,"j8urhz5m","yup"
8,"j8urhz5m","gg!"
1,"j8urhz5m","ok awesome thank you!"
6,"j8urhz5m","Thank you!"
8,"j8urhz5m","it does"
9,"j8urhz5m","my figure 2 looks like the head of two ducks in a pool"
8,"j8urhz5m","you too!"
5,"j8urhz5m","Did you have to wait ages for the experiment to start?"
3,"j8urhz5m","is the shape joined at the bottom"
4,"j8urhz5m","hi!"
3,"j8urhz5m","Hi"
6,"j8urhz5m","Hello"
4,"j8urhz5m","go for it!"
8,"j8urhz5m","hello"
8,"j8urhz5m","my figure 1 looks like wings of some sort"
5,"j8urhz5m","Hi there :) My fig 1 is like a shield, or a dragon's head when viewed face on"
8,"j8urhz5m","smaller on the left side and bigger on the right"
4,"j8urhz5m","that is my figure 4, lets call it flag"
3,"j8urhz5m","My fig 1 looks like a sharp knife with a bit bitten out of the handle"
5,"j8urhz5m","It's symmetrical"
7,"j8urhz5m","okayI think that is my number 3"
6,"j8urhz5m","so it looks kind of like a boomerag"
8,"j8urhz5m","are you there?"
5,"j8urhz5m","WHat shall we call it?"
6,"j8urhz5m","that on is my figure 2"
3,"j8urhz5m","yes"
4,"j8urhz5m","that is my figure 3! I would describe it like an apron"
7,"j8urhz5m","my number one is like a spring of holly "
7,"j8urhz5m","omg wait maybe that's what you're talking about"
9,"j8urhz5m","yes"
4,"j8urhz5m","definitely:)"
9,"j8urhz5m","i'm checking mine"
3,"j8urhz5m","i'm going to call it boomerang. Is that ok?"
5,"j8urhz5m","Is your holly really elongated at the bottom?"
4,"j8urhz5m","that's my figure 5 - antennae!"
6,"j8urhz5m","yup!"
5,"j8urhz5m","Narrow and long at the bottom and then flares out and up at the top?"
9,"j8urhz5m","is the right wing bigger than the left?"
8,"j8urhz5m","yep"
7,"j8urhz5m","yes a narrow part with a point at the bottom leading up to a rounder part with 6 points"
3,"j8urhz5m","My fig 2 looks a bit like an angel that would be on top of a christmas tree"
7,"j8urhz5m","or like a giraffe face looking head on"
4,"j8urhz5m","thats my figure 1:) like a dragons head"
6,"j8urhz5m","that one is my figure 1"
5,"j8urhz5m","I think that's it - which number is that for you?"
8,"j8urhz5m","which figure?"
7,"j8urhz5m","1"
7,"j8urhz5m","sorry!"
9,"j8urhz5m","thats ny fig 1 too"
8,"j8urhz5m","alright"
4,"j8urhz5m","perfect yes"
8,"j8urhz5m","lets call it wings?"
5,"j8urhz5m","No don't apologise! I'll call it Holly"
3,"j8urhz5m","I think ill call it angel"
9,"j8urhz5m","yea sure"
8,"j8urhz5m","figure 2 looks like a weapon"
6,"j8urhz5m","sounds good"
8,"j8urhz5m","with spikes on top"
7,"j8urhz5m","Thanks! "
4,"j8urhz5m","like broken angel wings?"
8,"j8urhz5m","and a handle"
8,"j8urhz5m","symmetrical "
5,"j8urhz5m","My 2 is like an abstract angel - wings on the left and the body on the right (but has a circle taken out of the right hand side)"
3,"j8urhz5m","my fig 3 looks like the top of a snails head"
8,"j8urhz5m","we're running a bit low on time haha"
4,"j8urhz5m","great:)"
4,"j8urhz5m","yes figure 2"
9,"j8urhz5m","with a 3 sided C curve at the top?"
7,"j8urhz5m","yes that's my 2 as well"
6,"j8urhz5m","yup with points on the sides"
8,"j8urhz5m","exactly"
5,"j8urhz5m","Shall I call it Angel?"
6,"j8urhz5m","thats my figure 3"
7,"j8urhz5m","perfect"
3,"j8urhz5m","yes"
9,"j8urhz5m","ok, weapon with curve"
5,"j8urhz5m","My fig 3 is like a hook that points to the left"
4,"j8urhz5m","I know it defo gets easier like you said"
8,"j8urhz5m","which figure?"
9,"j8urhz5m","fig 2"
7,"j8urhz5m","That's my number 4"
3,"j8urhz5m","ill call it snail"
5,"j8urhz5m","What shall we call it?"
4,"j8urhz5m","I thought each round would be different shapes"
8,"j8urhz5m","let's call it a spike weapon?"
6,"j8urhz5m","ok"
4,"j8urhz5m","exactly!"
7,"j8urhz5m","hook?"
5,"j8urhz5m","Greta"
9,"j8urhz5m","ok"
8,"j8urhz5m","figure 3 is like something a grim reaper would carry"
3,"j8urhz5m","my fig 4 is one big triangle and one small one"
8,"j8urhz5m","a sharp blade"
5,"j8urhz5m","Great even. My 4 is like bug's antennae"
7,"j8urhz5m","The one with several overlapping triangles is my number 5"
9,"j8urhz5m","thats my fig 5\"
6,"j8urhz5m","ok like an hourglass sort of"
8,"j8urhz5m","figure 4 looks like antenna "
6,"j8urhz5m","thats also my fig 4"
3,"j8urhz5m","yes"
7,"j8urhz5m","does the antennae make kind of a heart in the middle? that's my number 3"
8,"j8urhz5m","it makes a heart shape sort of in the middle"
9,"j8urhz5m","fig 3 her looks like anteena"
4,"j8urhz5m","you too!"
5,"j8urhz5m","Yes, that's it"
7,"j8urhz5m","great"
3,"j8urhz5m","last one is like a bat thats been bitten into"
8,"j8urhz5m","last one is"
8,"j8urhz5m","triangles"
8,"j8urhz5m","hello"
5,"j8urhz5m","Hi!"
7,"j8urhz5m","hi! "
9,"j8urhz5m","anthena is fig 4 and triangles fig 3"
5,"j8urhz5m","Sure!"
8,"j8urhz5m","could you describe the figures? I'll match them with mine"
7,"j8urhz5m","my number 1 kind of looks like an angel with wings on the left and a circle cut out o the right"
6,"j8urhz5m","Hello im just going to list my shapes"
8,"j8urhz5m","thats my figure 2"
6,"j8urhz5m","fig 1 is antennas"
6,"j8urhz5m","fig 2 is a boomerag"
7,"j8urhz5m","Great"
9,"j8urhz5m","hy, fig 1 looks like snail anteena here"
6,"j8urhz5m","fig 3 is an hourglass"
5,"j8urhz5m","Is it 2 triangles on top of one another with a string coming out either side?"
5,"j8urhz5m","That's my fig 2"
6,"j8urhz5m","fig 4 is a spiky shield"
7,"j8urhz5m","My number 2 looks like bugs antennae with a heart kind of in the middle"
6,"j8urhz5m","figure 5 is an angle shape"
5,"j8urhz5m","Perfect!"
8,"j8urhz5m","that would be figure 5 for me"
6,"j8urhz5m","angel**"
7,"j8urhz5m","Great"
5,"j8urhz5m","That's my fig 5"
5,"j8urhz5m","Call it antennae?"
7,"j8urhz5m","my 3 is kind of a hook pointing to the left"
8,"j8urhz5m","thats figure 3 "
8,"j8urhz5m","so the same"
5,"j8urhz5m","Hopefully right too! I got one round with zero!"
7,"j8urhz5m","perfect"
5,"j8urhz5m","Like a dragon's face, head on?"
7,"j8urhz5m","my 4 is several overlapping triangles"
5,"j8urhz5m","That's my fig 4"
8,"j8urhz5m","figure 4"
8,"j8urhz5m","same again "
5,"j8urhz5m","Yep"
8,"j8urhz5m","and the last spike thing is figure 1 for me"
5,"j8urhz5m","Kind of like a hook? "
7,"j8urhz5m","perfect"
7,"j8urhz5m","that was efficient!"
8,"j8urhz5m","it was haha"
6,"j8urhz5m","ok?"
8,"j8urhz5m","let's decide the names now?"
5,"j8urhz5m","That's my fig 3"
5,"j8urhz5m","Shall we call it flag?"
7,"j8urhz5m","great"
9,"j8urhz5m","spiky sheild and boomerag"
9,"j8urhz5m","explain"
5,"j8urhz5m","By a process of elimination I think that's my fig 1"
5,"j8urhz5m","Kind of like an abstract angel?"
7,"j8urhz5m","My 1 and your 2 could be Angel? "
8,"j8urhz5m","works"
5,"j8urhz5m","Yep!"
5,"j8urhz5m","Perfect!"
7,"j8urhz5m","okay my 2 and your 5 -"
8,"j8urhz5m","antenna?"
7,"j8urhz5m","great"
6,"j8urhz5m","boomerang? its like a single triangle"
7,"j8urhz5m","hook for 3? "
5,"j8urhz5m","That was speedy and clear work, thank you"
8,"j8urhz5m","or a blade?"
7,"j8urhz5m","Sure"
8,"j8urhz5m","apron for the triangle one?"
7,"j8urhz5m","i like that"
5,"j8urhz5m","And to you :)"
8,"j8urhz5m","and the last one"
8,"j8urhz5m","shield?"
7,"j8urhz5m","Great"
8,"j8urhz5m","alright gg!"
7,"j8urhz5m","Hi! "
7,"j8urhz5m","Great!"
7,"j8urhz5m","kind of several triangles overlapping? "
7,"j8urhz5m","that's my 3!"
7,"j8urhz5m","perfect"
7,"j8urhz5m","that's my 5!"
7,"j8urhz5m","great"
7,"j8urhz5m","that's my 4"
7,"j8urhz5m","great"
7,"j8urhz5m","is it flat on the right side or does it have a circle cutout "
7,"j8urhz5m","that's my 2"
7,"j8urhz5m","circle cutout is on the left bottom? "
7,"j8urhz5m","great"
7,"j8urhz5m","yes"
7,"j8urhz5m","yep! "
7,"j8urhz5m","yes"
7,"j8urhz5m","perfect! "
7,"j8urhz5m","good work team"
7,"j8urhz5m","you too! "
7,"j8urhz5m","hi! "
7,"j8urhz5m","my first one looks like an angel- circle cutout on the right"
9,"j8urhz5m","hy, my fig 1 is like angel wings"
7,"j8urhz5m","perfect"
7,"j8urhz5m","2 is like a hook"
9,"j8urhz5m","ok, angel wings"
9,"j8urhz5m","fig 2 looks like snail anteena"
7,"j8urhz5m","perfect"
7,"j8urhz5m","what's your 3"
9,"j8urhz5m","fig 3 looks like grim ripper staff with short handle"
9,"j8urhz5m","fig 4 is triangle that intersects"
7,"j8urhz5m","is your 3 narrow at bottom then wider with 2 points at top"
9,"j8urhz5m","yes my 3 is narrow at the buttom"
7,"j8urhz5m","great"
7,"j8urhz5m","so your 5 is the hook looking one"
9,"j8urhz5m","fig 5 looks like torch on the status of liberty"
7,"j8urhz5m","is your 5 symmetrical or asymmetrical"
9,"j8urhz5m","symmetrical"
1,"slpk75c0","Hi"
1,"slpk75c0","Sure"
1,"slpk75c0","That would be fig. 3"
1,"slpk75c0","Yes"
1,"slpk75c0","That would be fig. 5"
1,"slpk75c0","Good for me"
1,"slpk75c0","That's fig.1"
1,"slpk75c0","Yes"
1,"slpk75c0","Like a boomerang?"
1,"slpk75c0","I see it"
1,"slpk75c0","Fig. 4"
1,"slpk75c0","Hi"
2,"slpk75c0","Hi"
2,"slpk75c0","Yes"
1,"slpk75c0","That would be fig. 2 for me"
1,"slpk75c0","Yes"
2,"slpk75c0","I believe that's my Fig. 4"
1,"slpk75c0","It makes the letter M"
2,"slpk75c0","Sure"
1,"slpk75c0","That would be fig. 3"
1,"slpk75c0","Sure"
2,"slpk75c0","Almost love heart shaped?"
2,"slpk75c0","That's my figure 2"
1,"slpk75c0","I see that. That's fig. 4"
2,"slpk75c0","Yep"
1,"slpk75c0","Good name for me"
1,"slpk75c0","That would be fig. 1 for me"
2,"slpk75c0","Yep. Figure 3 for me"
2,"slpk75c0","The final two aren't symmetrical"
1,"slpk75c0","Yes"
2,"slpk75c0","Yes :)"
1,"slpk75c0","That is fig. 5"
1,"slpk75c0","Good for me"
2,"slpk75c0","Yep. Figure 1 "
1,"slpk75c0","Just to confirm"
1,"slpk75c0","2. shield"
1,"slpk75c0","3. apron"
1,"slpk75c0",".4 flag"
2,"slpk75c0","Yes flag is good"
1,"slpk75c0","1. atennae"
1,"slpk75c0","5. angel"
1,"slpk75c0","Correct?"
2,"slpk75c0","The top of it looks like a whale fin to me"
2,"slpk75c0","Yeah angels is a good one"
2,"slpk75c0","Angel"
2,"slpk75c0","figure 5"
2,"slpk75c0","5"
1,"slpk75c0","Hi"
2,"slpk75c0","Hey"
1,"slpk75c0","I have one which looks like a shield"
2,"slpk75c0","Figure 2 for me"
3,"slpk75c0","yes"
4,"slpk75c0","hello! figure one resembles an egg timer"
2,"slpk75c0","Shield is a good name"
1,"slpk75c0","Good for me"
1,"slpk75c0","I have one that looks like a flag"
2,"slpk75c0","Figure 4 for me"
1,"slpk75c0","Lets call it flag"
3,"slpk75c0","my figure 1 looks like an apron "
2,"slpk75c0","sure"
4,"slpk75c0","yes that is my figure 2"
4,"slpk75c0","yes"
1,"slpk75c0","I have another which looks like a bug"
3,"slpk75c0","ok"
2,"slpk75c0","Uh"
2,"slpk75c0","Is it symmetrical"
1,"slpk75c0","Yes"
2,"slpk75c0","That's figure 3 for me"
1,"slpk75c0","Two circles on the top"
4,"slpk75c0","yes that is my figure 3"
2,"slpk75c0","Yeah"
1,"slpk75c0","We can call it bug"
4,"slpk75c0","shall we call it bug?"
4,"slpk75c0","yes thats fine!"
1,"slpk75c0","I have another which looks like a apron"
3,"slpk75c0","my figure 5 looks like a bug antennae "
2,"slpk75c0","Figure 1 for me"
3,"slpk75c0","ok"
4,"slpk75c0","yes that is my figure 5"
1,"slpk75c0","Lets call it apron"
4,"slpk75c0","yes"
3,"slpk75c0","my figure 4 looks like a shield "
1,"slpk75c0","My last one looks like a christmas decoration"
4,"slpk75c0","yes that is my figure 1"
2,"slpk75c0","Figure 5 yeah"
3,"slpk75c0","ok"
1,"slpk75c0","Ok"
2,"slpk75c0","Angel a good name?"
1,"slpk75c0","Call it angel"
4,"slpk75c0","yes"
4,"slpk75c0","my figure 4 looks like a goats head"
2,"slpk75c0","great"
4,"slpk75c0","yes!"
4,"slpk75c0","yep"
4,"slpk75c0","great!"
3,"slpk75c0","I think my figure 2 looks like a flag pointing left "
3,"slpk75c0","ok"
3,"slpk75c0","my figure 3 looks like an angel "
2,"slpk75c0","Hi"
2,"slpk75c0","Sure"
6,"slpk75c0","Hi!"
2,"slpk75c0","That's my Fig 1 too"
5,"slpk75c0","hello"
6,"slpk75c0","so my first one is like a sands of time thing"
2,"slpk75c0","sure"
4,"slpk75c0","there's one that looks like a thin battle shield?"
8,"slpk75c0","Hi! Tell me what your first figure looks like?"
4,"slpk75c0","hi!"
3,"slpk75c0","my figure 1 is the apron "
5,"slpk75c0","hmm not sure"
2,"slpk75c0","That's my fig 2 too"
4,"slpk75c0","it is longer at the bottom"
2,"slpk75c0","sure"
8,"slpk75c0","like an hourglass with a weird M on top? That is my figure5"
5,"slpk75c0","are there 4 points at the top?"
6,"slpk75c0","I think maybe? two triangles upside down"
4,"slpk75c0","yes"
6,"slpk75c0","yes that's my Figure 1"
2,"slpk75c0","that's my fig 4"
8,"slpk75c0","call it apron?"
2,"slpk75c0","Shield is a good name"
5,"slpk75c0","okay i think thats figure 3 for me"
6,"slpk75c0","Sure!"
3,"slpk75c0","yes it has a weird M"
3,"slpk75c0","yes"
4,"slpk75c0","lets call it shield"
8,"slpk75c0","perfect"
5,"slpk75c0","sounds good"
2,"slpk75c0","Fig 3 for me"
2,"slpk75c0","sure"
6,"slpk75c0","I think that's my number 5"
5,"slpk75c0","my figure 1 looks like 2 fist meeting at the top"
3,"slpk75c0","figure 4 looks like a shield "
2,"slpk75c0","and finally my fig 5 is like a hair clip or something"
5,"slpk75c0","wih a curved bottom"
6,"slpk75c0","Yes! For 5"
4,"slpk75c0","yes lets call it fists"
2,"slpk75c0","yeah"
5,"slpk75c0","cool"
8,"slpk75c0","that's also my figure 4. It has a long bit that faces down at the bottom. yeah?"
5,"slpk75c0","fig 2 looks like a scythe"
2,"slpk75c0","sure"
3,"slpk75c0","yes"
6,"slpk75c0","For 2 mine is like a figure which is symmetrical"
8,"slpk75c0","nice"
4,"slpk75c0","yes lets call it scythe"
5,"slpk75c0","like a blade with a handle\"
5,"slpk75c0","got it"
6,"slpk75c0","Maybe that's my number 2"
6,"slpk75c0","Like perfectly symmetrical "
6,"slpk75c0","Yes"
4,"slpk75c0","theres one that looks like an egg timer"
5,"slpk75c0","fig 5 looks like an hour glass"
6,"slpk75c0","Yes, like a smile"
3,"slpk75c0","my figure 5 looks like a bug antenna "
5,"slpk75c0","yeah that"
4,"slpk75c0","lets call it egg timer?"
8,"slpk75c0","thats my fig 1"
5,"slpk75c0","awesome"
3,"slpk75c0","antennae "
6,"slpk75c0","For 3 it looks like a weapon on my one"
3,"slpk75c0","ok"
4,"slpk75c0","last one looks like a goats head"
6,"slpk75c0","Like a type of weapon all on the left"
5,"slpk75c0","sorry that was figure 4, the egg timer"
6,"slpk75c0","Yes I think so"
2,"slpk75c0","yeah that was quick"
5,"slpk75c0","fig 5 is the goat head"
6,"slpk75c0","Sure"
4,"slpk75c0","got it!"
3,"slpk75c0","my figure 2 looks like a flag pointing left with a cutout on the right "
5,"slpk75c0","nailed it"
8,"slpk75c0","thats also my fig 2"
6,"slpk75c0","And 4 is the last one, kind of like a moustache at the top and then goes to the right"
4,"slpk75c0","all done!"
3,"slpk75c0","ok"
6,"slpk75c0","LOL yes"
8,"slpk75c0","so we must have the same fig 3 also"
5,"slpk75c0","was this your first set? I had to wait like 20 minutes..."
6,"slpk75c0","Sure!"
4,"slpk75c0","2nd for me"
5,"slpk75c0","nice, well good luck!"
8,"slpk75c0","i thunk it looks like wings so call it wings maybe?"
6,"slpk75c0","Yup! "
4,"slpk75c0","but I went straight into my second so hopefully you will too"
6,"slpk75c0","Hi"
1,"slpk75c0","Hi"
2,"slpk75c0","Hi"
5,"slpk75c0","hello"
4,"slpk75c0","Hi! my figure one resembles a scythe "
6,"slpk75c0","so my first one looks like a type of weapon maybe, like to the left"
1,"slpk75c0","I have one which looks like a flag"
8,"slpk75c0","hi!! tell me abt ur fig 1"
5,"slpk75c0","my figure 1 looks like a scythe"
1,"slpk75c0","Ok"
8,"slpk75c0","ya"
6,"slpk75c0","Is that for Figure 1? That's the same as mine I think"
1,"slpk75c0","I think so"
2,"slpk75c0","Great, I'll name it Scythe"
6,"slpk75c0","Shall we call it the Flag?"
5,"slpk75c0","yes, "
3,"slpk75c0","my figure 1 looks like a flag pointing left with a cutout on the right"
1,"slpk75c0","It almost looks like someone bite off a part"
1,"slpk75c0","Yes"
9,"slpk75c0","fig 1 looks like a sythe"
5,"slpk75c0","i can see that\"
4,"slpk75c0","my figure 4 resembles a thing battle shield with 4 spikes at the top"
1,"slpk75c0","I have one which looks like an apron"
5,"slpk75c0","sure"
4,"slpk75c0","thin"
6,"slpk75c0","For Figure 2?"
8,"slpk75c0","that is my fig 1 also"
2,"slpk75c0","Great, I'll name it Shield"
1,"slpk75c0","That is your fig 2?"
6,"slpk75c0","Yes"
1,"slpk75c0","Ok"
1,"slpk75c0","Lets call it aprong"
8,"slpk75c0","sure thang"
6,"slpk75c0","Sure"
9,"slpk75c0","i think its same for my fig 1"
4,"slpk75c0","my figure 3 resembles bug antennae "
8,"slpk75c0","ok 2"
6,"slpk75c0","Figure 3 for me has a type of moustachey top half"
5,"slpk75c0","do they overlap?"
2,"slpk75c0","I've named it Bug"
3,"slpk75c0","ok"
5,"slpk75c0","like an hour glass?"
6,"slpk75c0","And the right side is larger and sticks out at the bottom"
9,"slpk75c0","figure 2 looks like an abstract face of a horse"
8,"slpk75c0","does it almost make a ♡ shape inthe middle"
5,"slpk75c0","okay that is fig 5 for me"
8,"slpk75c0","yes thats my fig 3"
4,"slpk75c0","my figure 5 resembles an egg timer with two lines coming from the middle"
1,"slpk75c0","It's symmetrical?"
6,"slpk75c0","No"
8,"slpk75c0","cool"
3,"slpk75c0","my figure 2 has a M in the middle "
8,"slpk75c0","yes"
5,"slpk75c0","absolutely"
6,"slpk75c0","There's 3 left, 2 are symmetrical and this one definitely isn't"
1,"slpk75c0","Ok"
2,"slpk75c0","I've named that Timer"
2,"slpk75c0","Final one?"
1,"slpk75c0","What should we call it"
8,"slpk75c0","thats my fig 2"
4,"slpk75c0","my figure 2 looks like a goat head"
6,"slpk75c0","Asymmetrical? "
5,"slpk75c0","that is my fig 2"
1,"slpk75c0","Ok"
8,"slpk75c0","call it shield yah?"
3,"slpk75c0","and my figure 3 looks like a shield "
8,"slpk75c0","perfect!"
9,"slpk75c0","thats my fig 4 oddly looks like a insect"
6,"slpk75c0","The fourth one I have looks like bug antannaes"
5,"slpk75c0","you can call it shield"
2,"slpk75c0","Haha nice I've named it Head"
8,"slpk75c0","yes"
1,"slpk75c0","Two circles on top"
2,"slpk75c0","All done, that was quick"
4,"slpk75c0","all done! "
5,"slpk75c0","that"
6,"slpk75c0","Yes"
5,"slpk75c0","s fig 3"
1,"slpk75c0","Call it bug?"
6,"slpk75c0","Like an antler or something"
4,"slpk75c0","wow that was quick"
6,"slpk75c0","Yes!"
5,"slpk75c0","go for it"
6,"slpk75c0","And the fifth one is perfectly symmetrical, looks like a shield maybe"
8,"slpk75c0","i think that is my fig 4 - to me it kind of looks like a gun facing left if that also makes sense to you?"
1,"slpk75c0","Yeah, I got that one"
1,"slpk75c0","Call it shield"
5,"slpk75c0","that leaves fig 4 for me"
6,"slpk75c0","Yup!"
8,"slpk75c0","same i thought angel wings - thats my fig 5!"
5,"slpk75c0","I was going to say wig lol"
3,"slpk75c0","my figure 4 looks like a bug antennae "
8,"slpk75c0","hahaha ok we can call it flag"
8,"slpk75c0","and then angel for the last one?"
5,"slpk75c0","angel sounds nicer]"
8,"slpk75c0","good stuff"
5,"slpk75c0","crushed it"
9,"slpk75c0","does your fig 3 look like the face of a horse"
3,"slpk75c0","yes"
4,"slpk75c0","Hi"
5,"slpk75c0","hello"
6,"slpk75c0","Hi, so my first one looks like sands of time/an apron"
7,"slpk75c0","Hi"
8,"slpk75c0","ok so last person had a good strategy - lets start with the symmetrical figures"
4,"slpk75c0","yes please"
6,"slpk75c0","Which one is that for you?"
3,"slpk75c0","fig 1"
8,"slpk75c0","can you see one that looks like a shield? two points at the top and one at the bottom"
5,"slpk75c0","my fig 1 looks like a scythe or small flag"
9,"slpk75c0","fig 1 looks like a sythe or sickle"
6,"slpk75c0","great! shall we call that Apron?"
3,"slpk75c0","yes"
7,"slpk75c0","ok that is figure 3 for me"
4,"slpk75c0","is that the one that is like an egg timer"
8,"slpk75c0","ok we can call that sickle?"
4,"slpk75c0","yes got it we will call it Apron"
7,"slpk75c0","like a scythe with a piece cut out the handle"
8,"slpk75c0","which of your is the shield one"
6,"slpk75c0","2 is like bug anntena? or like antlers?"
5,"slpk75c0","yeah"
5,"slpk75c0","can "
5,"slpk75c0","i call it scythe"
5,"slpk75c0","?"
4,"slpk75c0","thats my figure 3"
7,"slpk75c0","yeah great"
4,"slpk75c0","theres one of the symmetrical ones that is like thin shield?"
3,"slpk75c0","my figure 3 looks like anntena "
4,"slpk75c0","my antennae one is 2"
8,"slpk75c0","?"
5,"slpk75c0","okay and there's one that looks like an hour glass with overlapping lines"
4,"slpk75c0","my shield one is 1"
9,"slpk75c0","2 looks like an upside down mushroom"
4,"slpk75c0","correct"
6,"slpk75c0","Okay, shall we call them Antenna?"
3,"slpk75c0","ok"
9,"slpk75c0","fig 5 looks like the horseface"
4,"slpk75c0","my figure 4 resembles a scythe"
7,"slpk75c0","yep for me that is figure 2"
8,"slpk75c0","ok sure lets call it mushroom"
7,"slpk75c0","call it hourglass?"
4,"slpk75c0","yes"
5,"slpk75c0","great"
8,"slpk75c0","and that one horse"
4,"slpk75c0","yes"
9,"slpk75c0","fig 3 the insect with m in the centre"
4,"slpk75c0","yes"
5,"slpk75c0","3 looks like 2 fists trying to make a heart"
6,"slpk75c0","For the 3rd one mine is assymetrical, with the two half mirroring, but the bottom half is bigger on the right hand side"
5,"slpk75c0","with a curved bottom"
4,"slpk75c0","my figure 5 looks like a goat head"
4,"slpk75c0","yes thats great"
7,"slpk75c0","figure 1 for me"
8,"slpk75c0","3 is like an hourglass yeah?"
