"id_in_session","session_code","body","body_lemma","network"
3,"ot0ui8sk","yes that is figure 2 for me","yes figure","random"
5,"ot0ui8sk","My figure 2 looks like maybe a puzzle piece","figure look like maybe puzzle piece","random"
4,"ot0ui8sk","okay that's my figure 2 as well","okay thats figure good","random"
3,"ot0ui8sk","shield is a good name","shield good name","random"
7,"ot0ui8sk","lets call it snake","let call snake","random"
4,"ot0ui8sk","yup","yup","random"
6,"ot0ui8sk","my fig 2 has an upside down triangle","fig upside triangle","random"
6,"ot0ui8sk","and shaped like an apron","shape like apron","random"
3,"ot0ui8sk","ok","okay","random"
7,"ot0ui8sk","fig 3 is a apron for me","fig apron","random"
3,"ot0ui8sk","looks like bug antennas or something?","look like bug antenna something","random"
5,"ot0ui8sk","Which one of your figures looks like a puzzle piece?","one figure look like puzzle piece","random"
3,"ot0ui8sk","yes","yes","random"
6,"ot0ui8sk","fig 3","fig","random"
4,"ot0ui8sk","doesit overlap?","doesit overlap","random"
3,"ot0ui8sk","figure 1 for me","figure","random"
5,"ot0ui8sk","Ok, call it puzzle piece?","okay call puzzle piece","random"
7,"ot0ui8sk","lots of triangles","lot triangle","random"
6,"ot0ui8sk","sure","sure","random"
3,"ot0ui8sk","antennae is a good name","antenna good name","random"
7,"ot0ui8sk","yes","yes","random"
4,"ot0ui8sk","okay, that's my fig 5","okay thats fig","random"
5,"ot0ui8sk","My figure 3 looks like your figure 2 with an apron.","figure look like figure apron","random"
7,"ot0ui8sk","lets call it apron","let call apron","random"
4,"ot0ui8sk","great!","great","random"
6,"ot0ui8sk","okay, apron then?","okay apron","random"
3,"ot0ui8sk","is it like 2 halves kind of?","like half kind","random"
3,"ot0ui8sk","the left and right","leave right","random"
5,"ot0ui8sk","Sure","sure","random"
4,"ot0ui8sk","fig 4 is like a blade","fig like blade","random"
7,"ot0ui8sk","figure 4 looks like flag to me","figure look like flag","random"
3,"ot0ui8sk","and the left is a lot shorter than the right?","leave lot short right","random"
5,"ot0ui8sk","My figure 4 looks like maybe a sword?","figure look like maybe sword","random"
7,"ot0ui8sk","oh same","oh","random"
4,"ot0ui8sk","is it facing left?","face leave","random"
7,"ot0ui8sk","lets call it a blade then","let call blade","random"
7,"ot0ui8sk","yes it is","yes","random"
4,"ot0ui8sk","okay, great","okay great","random"
6,"ot0ui8sk","is it symmetrical?","symmetrical","random"
7,"ot0ui8sk","and figure five looks like a heels shoe","figure five look like heel shoe","random"
5,"ot0ui8sk","Yes","yes","random"
3,"ot0ui8sk","sounds like figure 3 for me","sound like figure","random"
6,"ot0ui8sk","and is the lower part narrow and long?","low part narrow long","random"
4,"ot0ui8sk","my last one is fig 3","last one fig","random"
5,"ot0ui8sk","Yes","yes","random"
3,"ot0ui8sk","sure","sure","random"
6,"ot0ui8sk","okay lets call it sword?","okay let call sword","random"
4,"ot0ui8sk","let's call it shoe","let call shoe","random"
3,"ot0ui8sk","yes","yes","random"
3,"ot0ui8sk","i agree","agree","random"
7,"ot0ui8sk","alright","alright","random"
3,"ot0ui8sk","that is figure 4 for me","figure","random"
5,"ot0ui8sk","Sure, which figure is that on your page?","sure figure page","random"
3,"ot0ui8sk","yup","yup","random"
3,"ot0ui8sk","figure 4 for me","figure","random"
6,"ot0ui8sk","figure 4","figure","random"
3,"ot0ui8sk","flag is good","flag good","random"
6,"ot0ui8sk","sorry","sorry","random"
3,"ot0ui8sk","great","great","random"
7,"ot0ui8sk","Thanks for cooperating","thank cooperate","random"
5,"ot0ui8sk","Ok, my last figure, figure 5 looks like a swan trinket?","okay last figure figure look like swan trinket","random"
3,"ot0ui8sk","have a good one my friend!","good one friend","random"
4,"ot0ui8sk","np!","np","random"
6,"ot0ui8sk","yesss","yesss","random"
5,"ot0ui8sk","Your figure 5 too?","figure","random"
6,"ot0ui8sk","correct","correct","random"
5,"ot0ui8sk","Call it swans?","call swan","random"
6,"ot0ui8sk","sure","sure","random"
3,"ot0ui8sk","yeah it was fun to interact with others","yes fun interact other","random"
5,"ot0ui8sk","Ok, great","okay great","random"
6,"ot0ui8sk","which fig is the halo for you?","fig halo","random"
4,"ot0ui8sk","hi","hello","random"
6,"ot0ui8sk","hi","hello","random"
8,"ot0ui8sk","Hi","hello","random"
5,"ot0ui8sk","Hi, my figure 1 looks like a swor","hello figure look like swor","random"
5,"ot0ui8sk","sword*","sword","random"
4,"ot0ui8sk","okay, my figure 1 has a buncha triangles","okay figure buncha triangle","random"
8,"ot0ui8sk","Is the left side longer?","leave side long","random"
4,"ot0ui8sk","and it overlaps lines","overlap line","random"
5,"ot0ui8sk","No, it has a narrow bottom","narrow bottom","random"
6,"ot0ui8sk","okay, should we call it triangle then?","okay call triangle","random"
6,"ot0ui8sk","thats fig 4 for me","thats fig","random"
9,"ot0ui8sk","hi. My fig 1 looks like two ducks kissing","hello fig look like two duck kiss","random"
4,"ot0ui8sk","sure!","sure","random"
8,"ot0ui8sk","Okay and 4 points on top?","okay point top","random"
5,"ot0ui8sk","Yes","yes","random"
8,"ot0ui8sk","Okay that is my figure 4, we'll call it sword","okay figure good call sword","random"
5,"ot0ui8sk","Sure","sure","random"
5,"ot0ui8sk","My figure 2 looks like a puzzle piece","figure look like puzzle piece","random"
6,"ot0ui8sk","my fig 1 looks like a weird shape, like a knife maybe","fig look like weird shape like knife maybe","random"
9,"ot0ui8sk","Kind of","kind","random"
4,"ot0ui8sk","does it face left?","face leave","random"
6,"ot0ui8sk","correct","correct","random"
9,"ot0ui8sk","Okay. what do we call it?","okay call","random"
4,"ot0ui8sk","okay, let's call it knife","okay let call knife","random"
6,"ot0ui8sk","sure","sure","random"
4,"ot0ui8sk","that was my figure 4","figure","random"
9,"ot0ui8sk","okay, antennae","okay antenna","random"
5,"ot0ui8sk","You there?","","random"
8,"ot0ui8sk","Yes sorry ","yes sorry","random"
6,"ot0ui8sk","ok","okay","random"
8,"ot0ui8sk","Is it like ","like","random"
6,"ot0ui8sk","my fig 2 looks like a swan","fig look like swan","random"
4,"ot0ui8sk","figure 2 for me is heart shaped","figure heart shape","random"
6,"ot0ui8sk","two swans ","two swan","random"
8,"ot0ui8sk","Curved on top like the top half of a heart?","curve top like top half heart","random"
6,"ot0ui8sk","same","","random"
4,"ot0ui8sk","oh yeah i see that","oh yes see","random"
6,"ot0ui8sk","call it heart?","call heart","random"
4,"ot0ui8sk","sure!","sure","random"
5,"ot0ui8sk","Not really, it looks like a jigsaw puzzle piece or map piece","really look like jigsaw puzzle piece map piece","random"
9,"ot0ui8sk","yes","yes","random"
4,"ot0ui8sk","figure 3 for me is symmetrical and spiky","figure symmetrical spiky","random"
6,"ot0ui8sk","fig 3 loooks like deer","fig loooks like deer","random"
6,"ot0ui8sk","a deer","deer","random"
8,"ot0ui8sk","Is it pointing down like an arrow almost ","point like arrow almost","random"
5,"ot0ui8sk","We're running out of time","run time","random"
9,"ot0ui8sk","the triangle is my figure 4. lets call it apron","triangle figure let call apron","random"
5,"ot0ui8sk","Yes","yes","random"
6,"ot0ui8sk","is the bottom part long?","bottom part long","random"
8,"ot0ui8sk","Okay that is my 1 ","okay","random"
5,"ot0ui8sk","Call it puzzle?","call puzzle","random"
8,"ot0ui8sk","yes","yes","random"
5,"ot0ui8sk","My figure 3 looks like an apron","figure look like apron","random"
4,"ot0ui8sk","yeah","yes","random"
9,"ot0ui8sk","the shield is my figure 5","shield figure","random"
8,"ot0ui8sk","Mine too ","mine","random"
5,"ot0ui8sk","Call it apron?","call apron","random"
6,"ot0ui8sk","okay call it spike?","okay call spike","random"
8,"ot0ui8sk","yes","yes","random"
4,"ot0ui8sk","yup","yup","random"
5,"ot0ui8sk","My figure 4 looks like a swan figurine","figure look like swan figurine","random"
6,"ot0ui8sk","okay ","okay","random"
6,"ot0ui8sk","whats fig 4?","whats fig","random"
6,"ot0ui8sk","mine is the triangle thingy ","mine triangle thingy","random"
8,"ot0ui8sk","That is my 5","","random"
5,"ot0ui8sk","Call it swans?","call swan","random"
8,"ot0ui8sk","yes","yes","random"
4,"ot0ui8sk","fig 4 for me was the knife","fig knife","random"
6,"ot0ui8sk","okay","okay","random"
5,"ot0ui8sk","My figure 5 looks like an Angel","figure look like angel","random"
4,"ot0ui8sk","the last one i have fig 5","last one fig","random"
4,"ot0ui8sk","and it's weird but it has curves","weird curve","random"
8,"ot0ui8sk","That is my 2","","random"
6,"ot0ui8sk","the weird shaped one","weird shape one","random"
6,"ot0ui8sk","yesss","yesss","random"
5,"ot0ui8sk","Call it Angel?","call angel","random"
4,"ot0ui8sk","yeah","yes","random"
6,"ot0ui8sk","call it shapey? ","call shapey","random"
4,"ot0ui8sk","let's just call it weird","let just call weird","random"
4,"ot0ui8sk","LOL","lol","random"
8,"ot0ui8sk"," yes @","yes","random"
8,"ot0ui8sk","!","","random"
5,"ot0ui8sk","Ok, great. We finished it","okay great finish","random"
6,"ot0ui8sk","lol","lol","random"
8,"ot0ui8sk","Woo","woo","random"
6,"ot0ui8sk","okay lets cal it weird","okay let cal weird","random"
5,"ot0ui8sk",":)","","random"
4,"ot0ui8sk","thanks for your help!","thank help","random"
6,"ot0ui8sk","np","np","random"
9,"ot0ui8sk","the human figure is my figure 5","human figure figure","random"
8,"ot0ui8sk","Hi !","hello","random"
9,"ot0ui8sk","hello","hello","random"
9,"ot0ui8sk","???","","random"
9,"ot0ui8sk","Are you there????","","random"
8,"ot0ui8sk","That is my 5 ","","random"
8,"ot0ui8sk","yes like an hourglass","yes like hourglass","random"
8,"ot0ui8sk","Yes !","yes","random"
8,"ot0ui8sk","4 spikes on top, small on bottom?","spike top small bottom","random"
8,"ot0ui8sk","that is my 4","","random"
8,"ot0ui8sk","sounds good","sound good","random"
8,"ot0ui8sk","Yes that is my 1 ","yes","random"
8,"ot0ui8sk","Ye","ye","random"
8,"ot0ui8sk","s","s","random"
8,"ot0ui8sk","And then there's one that looks like a scythe? ","theres one look like scythe","random"
8,"ot0ui8sk","Yes","yes","random"
8,"ot0ui8sk","that is my 3 ","","random"
8,"ot0ui8sk","Sounds good","sound good","random"
8,"ot0ui8sk","We can say angel? ","can say angel","random"
8,"ot0ui8sk","it is my 2 ","","random"
8,"ot0ui8sk","Woohoo !","woohoo","random"
7,"ot0ui8sk","hello","hello","random"
8,"ot0ui8sk","Hii","hii","random"
7,"ot0ui8sk","figure 1 looks like a upside down key to me","figure look like upside key","random"
8,"ot0ui8sk","4 points on top? ","point top","random"
7,"ot0ui8sk","exactly!","exactly","random"
8,"ot0ui8sk","that is my 5 !","","random"
7,"ot0ui8sk","lets call it a key","let call key","random"
8,"ot0ui8sk","yes","yes","random"
7,"ot0ui8sk","figure 2 looks like an antenna or 2 snakes","figure look like antenna snake","random"
8,"ot0ui8sk","That is my figure 1 ","figure","random"
7,"ot0ui8sk","lets call it snake","let call snake","random"
8,"ot0ui8sk","okay","okay","random"
7,"ot0ui8sk","figure 3 looks like an apron","figure look like apron","random"
7,"ot0ui8sk","with lots of triangles","lot triangle","random"
8,"ot0ui8sk","Yes that is my 3 also","yes also","random"
7,"ot0ui8sk","great!","great","random"
7,"ot0ui8sk","lets call it apron","let call apron","random"
8,"ot0ui8sk","okay","okay","random"
7,"ot0ui8sk","figure 4 looks like an upside down heels shoe","figure look like upside heel shoe","random"
7,"ot0ui8sk","the bottom is a bit round","bottom bite round","random"
8,"ot0ui8sk","2 curves on top? ","curve top","random"
7,"ot0ui8sk","yes!","yes","random"
8,"ot0ui8sk","that is my 4","","random"
7,"ot0ui8sk","what do we call it","call","random"
8,"ot0ui8sk","shoe is good","shoe good","random"
7,"ot0ui8sk","alright","alright","random"
7,"ot0ui8sk","figure 5 looks like a flag..it's facing left","figure look like flagits face leave","random"
8,"ot0ui8sk","yes that is my 2 ","yes","random"
7,"ot0ui8sk","Awesome!","awesome","random"
8,"ot0ui8sk","woo ","woo","random"
8,"ot0ui8sk","!","","random"
7,"ot0ui8sk","let""s go with flag","let go flag","random"
8,"ot0ui8sk","sounds good","sound good","random"
7,"ot0ui8sk","yayyyyyy","yayyyyyy","random"
7,"ot0ui8sk","thanks for cooperating!","thank cooperate","random"
8,"ot0ui8sk","you too !","","random"
1,"sdth5ohy","Hi","hello","random"
1,"sdth5ohy","i can see that one, its my figure 1","can see one figure","random"
1,"sdth5ohy","aprons fine with me","apron fine","random"
1,"sdth5ohy","i can see that too, thats my figure 5","can see thats figure","random"
1,"sdth5ohy","antennae?","antenna","random"
1,"sdth5ohy","snap","snap","random"
1,"sdth5ohy","looks a bit like the front of a giraffes face?","look bite like front giraffe face","random"
1,"sdth5ohy","thats my figure 2","thats figure","random"
1,"sdth5ohy","yeah shield","yes shield","random"
1,"sdth5ohy","thats my figure 3","thats figure","random"
1,"sdth5ohy","yep","yep","random"
1,"sdth5ohy","yeah it doesnt really look like anything","yes doesnt really look like anything","random"
1,"sdth5ohy","yeah an angel with half a wing missing","yes angel half wing miss","random"
1,"sdth5ohy","thats my figure 4","thats figure","random"
1,"sdth5ohy","hi","hello","random"
2,"sdth5ohy","hello","hello","random"
1,"sdth5ohy","yep","yep","random"
2,"sdth5ohy","sure!","sure","random"
1,"sdth5ohy","thats my figure 2","thats figure","random"
1,"sdth5ohy","sounds good","sound good","random"
2,"sdth5ohy","ah! that's my fig 4","ah thats fig","random"
2,"sdth5ohy","is that your fig 1?","fig","random"
1,"sdth5ohy","does it also look a bit like a dagger, points to the left","also look bite like dagger point leave","random"
1,"sdth5ohy","thats my figure 1","thats figure","random"
1,"sdth5ohy","yep","yep","random"
2,"sdth5ohy","oh okay. apron is good!","oh okay apron good","random"
2,"sdth5ohy","okay","okay","random"
2,"sdth5ohy","yeah just one of us do the entries","yes just one us entry","random"
1,"sdth5ohy","thats my figure 3","thats figure","random"
2,"sdth5ohy","alrighty. so next one?","alrighty next one","random"
1,"sdth5ohy","yeah","yes","random"
1,"sdth5ohy","thats my 4 as well","thats good","random"
1,"sdth5ohy","yep","yep","random"
2,"sdth5ohy","looking like two arms right?","look like two arm right","random"
1,"sdth5ohy","yeah with half a wing missing","yes half wing miss","random"
2,"sdth5ohy","okay! that's my fig 3","okay thats fig","random"
1,"sdth5ohy","thats my figure 5","thats figure","random"
1,"sdth5ohy","yep","yep","random"
2,"sdth5ohy","that's fine","thats fine","random"
2,"sdth5ohy","okay","okay","random"
1,"sdth5ohy","woohoo","woohoo","random"
2,"sdth5ohy","okay. ","okay","random"
2,"sdth5ohy","that's my fig 5","thats fig","random"
2,"sdth5ohy","shield?","shield","random"
2,"sdth5ohy","maybe that could be the name","maybe name","random"
2,"sdth5ohy","okay, the flag one is my fig 2 and the angel looking one is my fig 1","okay flag one fig angel look one fig","random"
2,"sdth5ohy","hey!","hey","random"
3,"sdth5ohy","Hi?","hello","random"
3,"sdth5ohy","hi!","hello","random"
1,"sdth5ohy","Hi","hello","random"
2,"sdth5ohy","sure!","sure","random"
1,"sdth5ohy","My figure 1 looks like a shield","figure look like shield","random"
3,"sdth5ohy","Yes go ahead!","yes go ahead","random"
2,"sdth5ohy","ah! i see it. that's my fig 4","ah see thats fig","random"
1,"sdth5ohy","its symmetrical and has 4 pointy bits at the top","symmetrical pointy bit top","random"
9,"sdth5ohy","hi","hello","random"
3,"sdth5ohy","does it have an hourglass like figure in the middle","hourglass like figure middle","random"
2,"sdth5ohy","sure!","sure","random"
